source;target;pmid
A02.835.232.087.090.400;A02.835.232.087.090.400;8986665
A02.835.232.087.783;A02;8986665
A02.835.232.087.783;A02.835;8986665
A02.835.232.087.783;A02.835.232;8986665
A02.835.232.087.783;A02.835.232.087;8986665
A02.835.232.087.783;A02.835.232.087.783;8986665
A02.835.232.781.324.502.632;A02;8944301
A02.835.232.781.324.502.632;A02.835;8944301
A02.835.232.781.324.502.632;A02.835.232;8944301
A02.835.232.781.324.502.632;A02.835.232.781;8944301
A02.835.232.781.324.502.632;A02.835.232.781.324;8944301
A02.835.232.781.324.502.632;A02.835.232.781.324.502;8944301
A02.835.232.781.324.502.632;A02.835.232.781.324.502.632;8944301
A14.521.632;A14;8944301
A14.521.632;A14.521;8944301
A14.521.632;A14.521.632;8944301
A11.251;A11;8915768
A11.251;A11.251;8915768
A11.118.637.555.652;A11;8915768
A11.118.637.555.652;A11.118;8915768
A11.118.637.555.652;A11.118.637;8915768
A11.118.637.555.652;A11.118.637.555;8915768
A11.118.637.555.652;A11.118.637.555.652;8915768
A11.148.580;A11;8915768
A11.148.580;A11.148;8915768
A11.148.580;A11.148.580;8915768
A11.627.624;A11;8915768
A11.627.624;A11.627;8915768
A11.627.624;A11.627.624;8915768
A11.733.547;A11;8915768
A11.733.547;A11.733;8915768
A11.733.547;A11.733.547;8915768
A15.145.229.637.555.652;A15;8915768
A15.145.229.637.555.652;A15.145;8915768
A15.145.229.637.555.652;A15.145.229;8915768
A15.145.229.637.555.652;A15.145.229.637;8915768
A15.145.229.637.555.652;A15.145.229.637.555;8915768
A15.145.229.637.555.652;A15.145.229.637.555.652;8915768
A15.378.316.580;A15;8915768
A15.378.316.580;A15.378;8915768
A15.378.316.580;A15.378.316;8915768
A15.378.316.580;A15.378.316.580;8915768
A15.382.490.555.652;A15;8915768
A15.382.490.555.652;A15.382;8915768
A15.382.490.555.652;A15.382.490;8915768
A15.382.490.555.652;A15.382.490.555;8915768
A15.382.490.555.652;A15.382.490.555.652;8915768
A15.382.670.547;A15;8915768
A15.382.670.547;A15.382;8915768
A15.382.670.547;A15.382.670;8915768
A15.382.670.547;A15.382.670.547;8915768
A15.382.680.547;A15;8915768
A15.382.680.547;A15.382;8915768
A15.382.680.547;A15.382.680;8915768
A15.382.680.547;A15.382.680.547;8915768
A11.329.372.700;A11;8915768
A11.329.372.700;A11.329;8915768
A11.329.372.700;A11.329.372;8915768
A11.329.372.700;A11.329.372.700;8915768
A11.627.482.700;A11;8915768
A11.627.482.700;A11.627;8915768
A11.627.482.700;A11.627.482;8915768
A11.627.482.700;A11.627.482.700;8915768
A11.872;A11;8915768
A11.872;A11.872;8915768
A11.329.830;A11;8915768
A11.329.830;A11.329;8915768
A11.329.830;A11.329.830;8915768
A11.284.295.310;A11;8912822
A11.284.295.310;A11.284;8912822
A11.284.295.310;A11.284.295;8912822
A11.284.295.310;A11.284.295.310;8912822
A01.378.800.667;A01;9230964
A01.378.800.667;A01.378;9230964
A01.378.800.667;A01.378.800;9230964
A01.378.800.667;A01.378.800.667;9230964
A02.835.583.475;A02;8938873
A02.835.583.475;A02.835;8938873
A02.835.583.475;A02.835.583;8938873
A02.835.583.475;A02.835.583.475;8938873
A02.835.232.781.802;A02;8916063
A02.835.232.781.802;A02.835;8916063
A02.835.232.781.802;A02.835.232;8916063
A02.835.232.781.802;A02.835.232.781;8916063
A02.835.232.781.802;A02.835.232.781.802;8916063
A04.531.621.827;A04;8912321
A04.531.621.827;A04.531;8912321
A04.531.621.827;A04.531.621;8912321
A04.531.621.827;A04.531.621.827;8912321
A01.378;A01;9387285
A01.378;A01.378;9387285
A11.329.372.700;A11;8905874
A11.329.372.700;A11.329;8905874
A11.329.372.700;A11.329.372;8905874
A11.329.372.700;A11.329.372.700;8905874
A11.627.482.700;A11;8905874
A11.627.482.700;A11.627;8905874
A11.627.482.700;A11.627.482;8905874
A11.627.482.700;A11.627.482.700;8905874
A12.207.152.200;A12;8816903
A12.207.152.200;A12.207;8816903
A12.207.152.200;A12.207.152;8816903
A12.207.152.200;A12.207.152.200;8816903
A15.145.300;A15;8816903
A15.145.300;A15.145;8816903
A15.145.300;A15.145.300;8816903
A16.378.200;A16;8816903
A16.378.200;A16.378;8816903
A16.378.200;A16.378.200;8816903
A11.118.637.555.652;A11;8816903
A11.118.637.555.652;A11.118;8816903
A11.118.637.555.652;A11.118.637;8816903
A11.118.637.555.652;A11.118.637.555;8816903
A11.118.637.555.652;A11.118.637.555.652;8816903
A11.148.580;A11;8816903
A11.148.580;A11.148;8816903
A11.148.580;A11.148.580;8816903
A11.627.624;A11;8816903
A11.627.624;A11.627;8816903
A11.627.624;A11.627.624;8816903
A11.733.547;A11;8816903
A11.733.547;A11.733;8816903
A11.733.547;A11.733.547;8816903
A15.145.229.637.555.652;A15;8816903
A15.145.229.637.555.652;A15.145;8816903
A15.145.229.637.555.652;A15.145.229;8816903
A15.145.229.637.555.652;A15.145.229.637;8816903
A15.145.229.637.555.652;A15.145.229.637.555;8816903
A15.145.229.637.555.652;A15.145.229.637.555.652;8816903
A15.378.316.580;A15;8816903
A15.378.316.580;A15.378;8816903
A15.378.316.580;A15.378.316;8816903
A15.378.316.580;A15.378.316.580;8816903
A15.382.490.555.652;A15;8816903
A15.382.490.555.652;A15.382;8816903
A15.382.490.555.652;A15.382.490;8816903
A15.382.490.555.652;A15.382.490.555;8816903
A15.382.490.555.652;A15.382.490.555.652;8816903
A15.382.670.547;A15;8816903
A15.382.670.547;A15.382;8816903
A15.382.670.547;A15.382.670;8816903
A15.382.670.547;A15.382.670.547;8816903
A15.382.680.547;A15;8816903
A15.382.680.547;A15.382;8816903
A15.382.680.547;A15.382.680;8816903
A15.382.680.547;A15.382.680.547;8816903
A11.329.372.700;A11;8816903
A11.329.372.700;A11.329;8816903
A11.329.372.700;A11.329.372;8816903
A11.329.372.700;A11.329.372.700;8816903
A11.627.482.700;A11;8816903
A11.627.482.700;A11.627;8816903
A11.627.482.700;A11.627.482;8816903
A11.627.482.700;A11.627.482.700;8816903
A11.251.860;A11;8816903
A11.251.860;A11.251;8816903
A11.251.860;A11.251.860;8816903
A02.835.232.043.650.883;A02;8804305
A02.835.232.043.650.883;A02.835;8804305
A02.835.232.043.650.883;A02.835.232;8804305
A02.835.232.043.650.883;A02.835.232.043;8804305
A02.835.232.043.650.883;A02.835.232.043.650;8804305
A02.835.232.043.650.883;A02.835.232.043.650.883;8804305
A02.835.232.834.519;A02;8709717
A02.835.232.834.519;A02.835;8709717
A02.835.232.834.519;A02.835.232;8709717
A02.835.232.834.519;A02.835.232.834;8709717
A02.835.232.834.519;A02.835.232.834.519;8709717
A02.835.232;A02;9594190
A02.835.232;A02.835;9594190
A02.835.232;A02.835.232;9594190
A10.165.265;A10;9594190
A10.165.265;A10.165;9594190
A10.165.265;A10.165.265;9594190
A02.835.232.781.324.502.632;A02;9242123
A02.835.232.781.324.502.632;A02.835;9242123
A02.835.232.781.324.502.632;A02.835.232;9242123
A02.835.232.781.324.502.632;A02.835.232.781;9242123
A02.835.232.781.324.502.632;A02.835.232.781.324;9242123
A02.835.232.781.324.502.632;A02.835.232.781.324.502;9242123
A02.835.232.781.324.502.632;A02.835.232.781.324.502.632;9242123
A14.521.632;A14;9242123
A14.521.632;A14.521;9242123
A14.521.632;A14.521.632;9242123
A01.378.610.250;A01;8863029
A01.378.610.250;A01.378;8863029
A01.378.610.250;A01.378.610;8863029
A01.378.610.250;A01.378.610.250;8863029
A01.378.800.667.572;A01;8855583
A01.378.800.667.572;A01.378;8855583
A01.378.800.667.572;A01.378.800;8855583
A01.378.800.667.572;A01.378.800.667;8855583
A01.378.800.667.572;A01.378.800.667.572;8855583
A02.835.232.043.300.492;A02;8855583
A02.835.232.043.300.492;A02.835;8855583
A02.835.232.043.300.492;A02.835.232;8855583
A02.835.232.043.300.492;A02.835.232.043;8855583
A02.835.232.043.300.492;A02.835.232.043.300;8855583
A02.835.232.043.300.492;A02.835.232.043.300.492;8855583
A02.835.232.570.500;A02;8828373
A02.835.232.570.500;A02.835;8828373
A02.835.232.570.500;A02.835.232;8828373
A02.835.232.570.500;A02.835.232.570;8828373
A02.835.232.570.500;A02.835.232.570.500;8828373
A02.835.232.087.090.400;A02;8826754
A02.835.232.087.090.400;A02.835;8826754
A02.835.232.087.090.400;A02.835.232;8826754
A02.835.232.087.090.400;A02.835.232.087;8826754
A02.835.232.087.090.400;A02.835.232.087.090;8826754
A02.835.232.087.090.400;A02.835.232.087.090.400;8826754
A02.835.232.043.650.883;A02;8826754
A02.835.232.043.650.883;A02.835;8826754
A02.835.232.043.650.883;A02.835.232;8826754
A02.835.232.043.650.883;A02.835.232.043;8826754
A02.835.232.043.650.883;A02.835.232.043.650;8826754
A02.835.232.043.650.883;A02.835.232.043.650.883;8826754
A02.835.232.087.090.700;A02;8769470
A02.835.232.087.090.700;A02.835;8769470
A02.835.232.087.090.700;A02.835.232;8769470
A02.835.232.087.090.700;A02.835.232.087;8769470
A02.835.232.087.090.700;A02.835.232.087.090;8769470
A02.835.232.087.090.700;A02.835.232.087.090.700;8769470
A01.378.610.400;A01;8769463
A01.378.610.400;A01.378;8769463
A01.378.610.400;A01.378.610;8769463
A01.378.610.400;A01.378.610.400;8769463
A11.500;A11;8687977
A11.500;A11.500;8687977
A11.329.372.700;A11;8687977
A11.329.372.700;A11.329;8687977
A11.329.372.700;A11.329.372;8687977
A11.329.372.700;A11.329.372.700;8687977
A11.627.482.700;A11;8687977
A11.627.482.700;A11.627;8687977
A11.627.482.700;A11.627.482;8687977
A11.627.482.700;A11.627.482.700;8687977
A11.251.860;A11;8687977
A11.251.860;A11.251;8687977
A11.251.860;A11.251.860;8687977
A02.835.232.043.150.343;A02;9715324
A02.835.232.043.150.343;A02.835;9715324
A02.835.232.043.150.343;A02.835.232;9715324
A02.835.232.043.150.343;A02.835.232.043;9715324
A02.835.232.043.150.343;A02.835.232.043.150;9715324
A02.835.232.043.150.343;A02.835.232.043.150.343;9715324
A02.835.232.043.150.510;A02;9715324
A02.835.232.043.150.510;A02.835;9715324
A02.835.232.043.150.510;A02.835.232;9715324
A02.835.232.043.150.510;A02.835.232.043;9715324
A02.835.232.043.150.510;A02.835.232.043.150;9715324
A02.835.232.043.150.510;A02.835.232.043.150.510;9715324
A02.835.232.781.651;A02;8975516
A02.835.232.781.651;A02.835;8975516
A02.835.232.781.651;A02.835.232;8975516
A02.835.232.781.651;A02.835.232.781;8975516
A02.835.232.781.651;A02.835.232.781.651;8975516
A02.835.232.781.572;A02;8836608
A02.835.232.781.572;A02.835;8836608
A02.835.232.781.572;A02.835.232;8836608
A02.835.232.781.572;A02.835.232.781;8836608
A02.835.232.781.572;A02.835.232.781.572;8836608
A11.251.860;A11;8653971
A11.251.860;A11.251;8653971
A11.251.860;A11.251.860;8653971
A02.835.583.475;A02;9206073
A02.835.583.475;A02.835;9206073
A02.835.583.475;A02.835.583;9206073
A02.835.583.475;A02.835.583.475;9206073
A11.118.637.555.567.550.500;A11;9206073
A11.118.637.555.567.550.500;A11.118;9206073
A11.118.637.555.567.550.500;A11.118.637;9206073
A11.118.637.555.567.550.500;A11.118.637.555;9206073
A11.118.637.555.567.550.500;A11.118.637.555.567;9206073
A11.118.637.555.567.550.500;A11.118.637.555.567.550;9206073
A11.118.637.555.567.550.500;A11.118.637.555.567.550.500;9206073
A11.118.637.555.567.569.500;A11;9206073
A11.118.637.555.567.569.500;A11.118;9206073
A11.118.637.555.567.569.500;A11.118.637;9206073
A11.118.637.555.567.569.500;A11.118.637.555;9206073
A11.118.637.555.567.569.500;A11.118.637.555.567;9206073
A11.118.637.555.567.569.500;A11.118.637.555.567.569;9206073
A11.118.637.555.567.569.500;A11.118.637.555.567.569.500;9206073
A15.145.229.637.555.567.550.500;A15;9206073
A15.145.229.637.555.567.550.500;A15.145;9206073
A15.145.229.637.555.567.550.500;A15.145.229;9206073
A15.145.229.637.555.567.550.500;A15.145.229.637;9206073
A15.145.229.637.555.567.550.500;A15.145.229.637.555;9206073
A15.145.229.637.555.567.550.500;A15.145.229.637.555.567;9206073
A15.145.229.637.555.567.550.500;A15.145.229.637.555.567.550;9206073
A15.145.229.637.555.567.550.500;A15.145.229.637.555.567.550.500;9206073
A15.145.229.637.555.567.569.500;A15;9206073
A15.145.229.637.555.567.569.500;A15.145;9206073
A15.145.229.637.555.567.569.500;A15.145.229;9206073
A15.145.229.637.555.567.569.500;A15.145.229.637;9206073
A15.145.229.637.555.567.569.500;A15.145.229.637.555;9206073
A15.145.229.637.555.567.569.500;A15.145.229.637.555.567;9206073
A15.145.229.637.555.567.569.500;A15.145.229.637.555.567.569;9206073
A15.145.229.637.555.567.569.500;A15.145.229.637.555.567.569.500;9206073
A15.382.490.555.567.550.500;A15;9206073
A15.382.490.555.567.550.500;A15.382;9206073
A15.382.490.555.567.550.500;A15.382.490;9206073
A15.382.490.555.567.550.500;A15.382.490.555;9206073
A15.382.490.555.567.550.500;A15.382.490.555.567;9206073
A15.382.490.555.567.550.500;A15.382.490.555.567.550;9206073
A15.382.490.555.567.550.500;A15.382.490.555.567.550.500;9206073
A15.382.490.555.567.569.500;A15;9206073
A15.382.490.555.567.569.500;A15.382;9206073
A15.382.490.555.567.569.500;A15.382.490;9206073
A15.382.490.555.567.569.500;A15.382.490.555;9206073
A15.382.490.555.567.569.500;A15.382.490.555.567;9206073
A15.382.490.555.567.569.500;A15.382.490.555.567.569;9206073
A15.382.490.555.567.569.500;A15.382.490.555.567.569.500;9206073
A02.835.232.087.090.700;A02;8855568
A02.835.232.087.090.700;A02.835;8855568
A02.835.232.087.090.700;A02.835.232;8855568
A02.835.232.087.090.700;A02.835.232.087;8855568
A02.835.232.087.090.700;A02.835.232.087.090;8855568
A02.835.232.087.090.700;A02.835.232.087.090.700;8855568
A02.835.232.087.090.850;A02;8855568
A02.835.232.087.090.850;A02.835;8855568
A02.835.232.087.090.850;A02.835.232;8855568
A02.835.232.087.090.850;A02.835.232.087;8855568
A02.835.232.087.090.850;A02.835.232.087.090;8855568
A02.835.232.087.090.850;A02.835.232.087.090.850;8855568
A01.378.800.875;A01;8855568
A01.378.800.875;A01.378;8855568
A01.378.800.875;A01.378.800;8855568
A01.378.800.875;A01.378.800.875;8855568
A11.251;A11;8796370
A11.251;A11.251;8796370
A11.329.629;A11;8796370
A11.329.629;A11.329;8796370
A11.329.629;A11.329.629;8796370
A11.329.372.700;A11;8796370
A11.329.372.700;A11.329;8796370
A11.329.372.700;A11.329.372;8796370
A11.329.372.700;A11.329.372.700;8796370
A11.627.482.700;A11;8796370
A11.627.482.700;A11.627;8796370
A11.627.482.700;A11.627.482;8796370
A11.627.482.700;A11.627.482.700;8796370
A06.300.900;A06;8796370
A06.300.900;A06.300;8796370
A06.300.900;A06.300.900;8796370
A11.251.860;A11;8796370
A11.251.860;A11.251;8796370
A11.251.860;A11.251.860;8796370
A04.411;A04;8710794
A04.411;A04.411;8710794
A11.284.187.520.300.325.355;A11;8630976
A11.284.187.520.300.325.355;A11.284;8630976
A11.284.187.520.300.325.355;A11.284.187;8630976
A11.284.187.520.300.325.355;A11.284.187.520;8630976
A11.284.187.520.300.325.355;A11.284.187.520.300;8630976
A11.284.187.520.300.325.355;A11.284.187.520.300.325;8630976
A11.284.187.520.300.325.355;A11.284.187.520.300.325.355;8630976
A11.284.187.520.300.370.385;A11;8630976
A11.284.187.520.300.370.385;A11.284;8630976
A11.284.187.520.300.370.385;A11.284.187;8630976
A11.284.187.520.300.370.385;A11.284.187.520;8630976
A11.284.187.520.300.370.385;A11.284.187.520.300;8630976
A11.284.187.520.300.370.385;A11.284.187.520.300.370;8630976
A11.284.187.520.300.370.385;A11.284.187.520.300.370.385;8630976
A11.284.187.520.300.415.425;A11;8630976
A11.284.187.520.300.415.425;A11.284;8630976
A11.284.187.520.300.415.425;A11.284.187;8630976
A11.284.187.520.300.415.425;A11.284.187.520;8630976
A11.284.187.520.300.415.425;A11.284.187.520.300;8630976
A11.284.187.520.300.415.425;A11.284.187.520.300.415;8630976
A11.284.187.520.300.415.425;A11.284.187.520.300.415.425;8630976
A11.284.187.520.300.415.430;A11;8630976
A11.284.187.520.300.415.430;A11.284;8630976
A11.284.187.520.300.415.430;A11.284.187;8630976
A11.284.187.520.300.415.430;A11.284.187.520;8630976
A11.284.187.520.300.415.430;A11.284.187.520.300;8630976
A11.284.187.520.300.415.430;A11.284.187.520.300.415;8630976
A11.284.187.520.300.415.430;A11.284.187.520.300.415.430;8630976
A11.284.187.520.300.460.465;A11;8630976
A11.284.187.520.300.460.465;A11.284;8630976
A11.284.187.520.300.460.465;A11.284.187;8630976
A11.284.187.520.300.460.465;A11.284.187.520;8630976
A11.284.187.520.300.460.465;A11.284.187.520.300;8630976
A11.284.187.520.300.460.465;A11.284.187.520.300.460;8630976
A11.284.187.520.300.460.465;A11.284.187.520.300.460.465;8630976
A11.284.187.520.300.280.290;A11;8630976
A11.284.187.520.300.280.290;A11.284;8630976
A11.284.187.520.300.280.290;A11.284.187;8630976
A11.284.187.520.300.280.290;A11.284.187.520;8630976
A11.284.187.520.300.280.290;A11.284.187.520.300;8630976
A11.284.187.520.300.280.290;A11.284.187.520.300.280;8630976
A11.284.187.520.300.280.290;A11.284.187.520.300.280.290;8630976
A11.284.430.106.279.345.190.160.845;A11;8630976
A11.284.430.106.279.345.190.160.845;A11.284;8630976
A11.284.430.106.279.345.190.160.845;A11.284.430;8630976
A11.284.430.106.279.345.190.160.845;A11.284.430.106;8630976
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279;8630976
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345;8630976
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190;8630976
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190.160;8630976
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190.160.845;8630976
A11.118.637.555.567;A11;8620659
A11.118.637.555.567;A11.118;8620659
A11.118.637.555.567;A11.118.637;8620659
A11.118.637.555.567;A11.118.637.555;8620659
A11.118.637.555.567;A11.118.637.555.567;8620659
A15.145.229.637.555.567;A15;8620659
A15.145.229.637.555.567;A15.145;8620659
A15.145.229.637.555.567;A15.145.229;8620659
A15.145.229.637.555.567;A15.145.229.637;8620659
A15.145.229.637.555.567;A15.145.229.637.555;8620659
A15.145.229.637.555.567;A15.145.229.637.555.567;8620659
A15.382.490.555.567;A15;8620659
A15.382.490.555.567;A15.382;8620659
A15.382.490.555.567;A15.382.490;8620659
A15.382.490.555.567;A15.382.490.555;8620659
A15.382.490.555.567;A15.382.490.555.567;8620659
A11.251.860;A11;8620659
A11.251.860;A11.251;8620659
A11.251.860;A11.251.860;8620659
A02.835.232.087.783;A02;8620654
A02.835.232.087.783;A02.835;8620654
A02.835.232.087.783;A02.835.232;8620654
A02.835.232.087.783;A02.835.232.087;8620654
A02.835.232.087.783;A02.835.232.087.783;8620654
A02.835.232.043.825.548;A02;8620648
A02.835.232.043.825.548;A02.835;8620648
A02.835.232.043.825.548;A02.835.232;8620648
A02.835.232.043.825.548;A02.835.232.043;8620648
A02.835.232.043.825.548;A02.835.232.043.825;8620648
A02.835.232.043.825.548;A02.835.232.043.825.548;8620648
A02.835.232;A02;8992883
A02.835.232;A02.835;8992883
A02.835.232;A02.835.232;8992883
A10.165.265;A10;8992883
A10.165.265;A10.165;8992883
A10.165.265;A10.165.265;8992883
A11.251;A11;8992883
A11.251;A11.251;8992883
A11.329.372.700;A11;8992883
A11.329.372.700;A11.329;8992883
A11.329.372.700;A11.329.372;8992883
A11.329.372.700;A11.329.372.700;8992883
A11.627.482.700;A11;8992883
A11.627.482.700;A11.627;8992883
A11.627.482.700;A11.627.482;8992883
A11.627.482.700;A11.627.482.700;8992883
A11.251.860;A11;8992883
A11.251.860;A11.251;8992883
A11.251.860;A11.251.860;8992883
A02.835.232.043.825.434;A02;8732404
A02.835.232.043.825.434;A02.835;8732404
A02.835.232.043.825.434;A02.835.232;8732404
A02.835.232.043.825.434;A02.835.232.043;8732404
A02.835.232.043.825.434;A02.835.232.043.825;8732404
A02.835.232.043.825.434;A02.835.232.043.825.434;8732404
A02.835.232.087.090.850;A02;8732404
A02.835.232.087.090.850;A02.835;8732404
A02.835.232.087.090.850;A02.835.232;8732404
A02.835.232.087.090.850;A02.835.232.087;8732404
A02.835.232.087.090.850;A02.835.232.087.090;8732404
A02.835.232.087.090.850;A02.835.232.087.090.850;8732404
A10.165.265.746;A10;9387677
A10.165.265.746;A10.165;9387677
A10.165.265.746;A10.165.265;9387677
A10.165.265.746;A10.165.265.746;9387677
A02.835.232.043.650.883;A02;9387677
A02.835.232.043.650.883;A02.835;9387677
A02.835.232.043.650.883;A02.835.232;9387677
A02.835.232.043.650.883;A02.835.232.043;9387677
A02.835.232.043.650.883;A02.835.232.043.650;9387677
A02.835.232.043.650.883;A02.835.232.043.650.883;9387677
A02.835.232.043.650.883;A02;8666639
A02.835.232.043.650.883;A02.835;8666639
A02.835.232.043.650.883;A02.835.232;8666639
A02.835.232.043.650.883;A02.835.232.043;8666639
A02.835.232.043.650.883;A02.835.232.043.650;8666639
A02.835.232.043.650.883;A02.835.232.043.650.883;8666639
A04.411;A04;8676019
A04.411;A04.411;8676019
A01.378.800.667.572;A01;8676019
A01.378.800.667.572;A01.378;8676019
A01.378.800.667.572;A01.378.800;8676019
A01.378.800.667.572;A01.378.800.667;8676019
A01.378.800.667.572;A01.378.800.667.572;8676019
A02.835.232.087.090.700;A02;8625607
A02.835.232.087.090.700;A02.835;8625607
A02.835.232.087.090.700;A02.835.232;8625607
A02.835.232.087.090.700;A02.835.232.087;8625607
A02.835.232.087.090.700;A02.835.232.087.090;8625607
A02.835.232.087.090.700;A02.835.232.087.090.700;8625607
A10.272.220;A10;8579123
A10.272.220;A10.272;8579123
A10.272.220;A10.272.220;8579123
A10.615.179;A10;8579123
A10.615.179;A10.615;8579123
A10.615.179;A10.615.179;8579123
A11.500;A11;8579123
A11.500;A11.500;8579123
A02.835.232;A02;8875277
A02.835.232;A02.835;8875277
A02.835.232;A02.835.232;8875277
A10.165.265;A10;8875277
A10.165.265;A10.165;8875277
A10.165.265;A10.165.265;8875277
A02.835.232.781.324.502.632.600;A02;8798042
A02.835.232.781.324.502.632.600;A02.835;8798042
A02.835.232.781.324.502.632.600;A02.835.232;8798042
A02.835.232.781.324.502.632.600;A02.835.232.781;8798042
A02.835.232.781.324.502.632.600;A02.835.232.781.324;8798042
A02.835.232.781.324.502.632.600;A02.835.232.781.324.502;8798042
A02.835.232.781.324.502.632.600;A02.835.232.781.324.502.632;8798042
A02.835.232.781.324.502.632.600;A02.835.232.781.324.502.632.600;8798042
A14.521.632.600;A14;8798042
A14.521.632.600;A14.521;8798042
A14.521.632.600;A14.521.632;8798042
A14.521.632.600;A14.521.632.600;8798042
A11.251;A11;8770701
A11.251;A11.251;8770701
A11.329.629;A11;8770701
A11.329.629;A11.329;8770701
A11.329.629;A11.329.629;8770701
A11.329.372.700;A11;8770701
A11.329.372.700;A11.329;8770701
A11.329.372.700;A11.329.372;8770701
A11.329.372.700;A11.329.372.700;8770701
A11.627.482.700;A11;8770701
A11.627.482.700;A11.627;8770701
A11.627.482.700;A11.627.482;8770701
A11.627.482.700;A11.627.482.700;8770701
A02.835.583.443.800.800;A02;8770701
A02.835.583.443.800.800;A02.835;8770701
A02.835.583.443.800.800;A02.835.583;8770701
A02.835.583.443.800.800;A02.835.583.443;8770701
A02.835.583.443.800.800;A02.835.583.443.800;8770701
A02.835.583.443.800.800;A02.835.583.443.800.800;8770701
A12.207.270.847;A12;8770701
A12.207.270.847;A12.207;8770701
A12.207.270.847;A12.207.270;8770701
A12.207.270.847;A12.207.270.847;8770701
A02.835.583.443.800;A02;8770701
A02.835.583.443.800;A02.835;8770701
A02.835.583.443.800;A02.835.583;8770701
A02.835.583.443.800;A02.835.583.443;8770701
A02.835.583.443.800;A02.835.583.443.800;8770701
A02.835.232;A02;8685089
A02.835.232;A02.835;8685089
A02.835.232;A02.835.232;8685089
A10.165.265;A10;8685089
A10.165.265;A10.165;8685089
A10.165.265;A10.165.265;8685089
A02.835.232.570.500;A02;8664023
A02.835.232.570.500;A02.835;8664023
A02.835.232.570.500;A02.835.232;8664023
A02.835.232.570.500;A02.835.232.570;8664023
A02.835.232.570.500;A02.835.232.570.500;8664023
A11.284.430.106.279.345.190.160.845;A11;8616786
A11.284.430.106.279.345.190.160.845;A11.284;8616786
A11.284.430.106.279.345.190.160.845;A11.284.430;8616786
A11.284.430.106.279.345.190.160.845;A11.284.430.106;8616786
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279;8616786
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345;8616786
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190;8616786
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190.160;8616786
A11.284.430.106.279.345.190.160.845;A11.284.430.106.279.345.190.160.845;8616786
A02.835.232.087.090.700;A02;8550667
A02.835.232.087.090.700;A02.835;8550667
A02.835.232.087.090.700;A02.835.232;8550667
A02.835.232.087.090.700;A02.835.232.087;8550667
A02.835.232.087.090.700;A02.835.232.087.090;8550667
A02.835.232.087.090.700;A02.835.232.087.090.700;8550667
A02.835.232.043.650.321;A02;8544457
A02.835.232.043.650.321;A02.835;8544457
A02.835.232.043.650.321;A02.835.232;8544457
A02.835.232.043.650.321;A02.835.232.043;8544457
A02.835.232.043.650.321;A02.835.232.043.650;8544457
A02.835.232.043.650.321;A02.835.232.043.650.321;8544457
A02.513;A02;8544457
A02.513;A02.513;8544457
A10.165.669;A10;8544457
A10.165.669;A10.165;8544457
A10.165.669;A10.165.669;8544457
A08.800.800.720.450.760.640;A08;8544457
A08.800.800.720.450.760.640;A08.800;8544457
A08.800.800.720.450.760.640;A08.800.800;8544457
A08.800.800.720.450.760.640;A08.800.800.720;8544457
A08.800.800.720.450.760.640;A08.800.800.720.450;8544457
A08.800.800.720.450.760.640;A08.800.800.720.450.760;8544457
A08.800.800.720.450.760.640;A08.800.800.720.450.760.640;8544457
A02.835.583.475;A02;8542708
A02.835.583.475;A02.835;8542708
A02.835.583.475;A02.835.583;8542708
A02.835.583.475;A02.835.583.475;8542708
A02.835.232.043.650.883;A02;8542708
A02.835.232.043.650.883;A02.835;8542708
A02.835.232.043.650.883;A02.835.232;8542708
A02.835.232.043.650.883;A02.835.232.043;8542708
A02.835.232.043.650.883;A02.835.232.043.650;8542708
A02.835.232.043.650.883;A02.835.232.043.650.883;8542708
A02.835.232.043.150;A02;8542701
A02.835.232.043.150;A02.835;8542701
A02.835.232.043.150;A02.835.232;8542701
A02.835.232.043.150;A02.835.232.043;8542701
A02.835.232.043.150;A02.835.232.043.150;8542701
A02.835.232.043.650.321;A02;8542701
A02.835.232.043.650.321;A02.835;8542701
A02.835.232.043.650.321;A02.835.232;8542701
A02.835.232.043.650.321;A02.835.232.043;8542701
A02.835.232.043.650.321;A02.835.232.043.650;8542701
A02.835.232.043.650.321;A02.835.232.043.650.321;8542701
A02.835.232.087.090.400;A02;8542701
A02.835.232.087.090.400;A02.835;8542701
A02.835.232.087.090.400;A02.835.232;8542701
A02.835.232.087.090.400;A02.835.232.087;8542701
A02.835.232.087.090.400;A02.835.232.087.090;8542701
A02.835.232.087.090.400;A02.835.232.087.090.400;8542701
A02.835.232.043.825.434;A02;8542701
A02.835.232.043.825.434;A02.835;8542701
A02.835.232.043.825.434;A02.835.232;8542701
A02.835.232.043.825.434;A02.835.232.043;8542701
A02.835.232.043.825.434;A02.835.232.043.825;8542701
A02.835.232.043.825.434;A02.835.232.043.825.434;8542701
A02.835.232.043.300.710.780;A02;8542701
A02.835.232.043.300.710.780;A02.835;8542701
